Cluster Name,Environment,Cluster Descriptor,Namespace,CVE,Fixable,Severity,CVSS,Env. Impact,Impact Score,Published On,Discovered On,Link,Summary
aap,cluster,,rhacs-operator,CVE-2019-19244,Not Fixable,Low,7.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2019-19244,"DOCUMENTATION: A flaw was found in the way SQLite handled certain types of SQL queries using DISTINCT, OVER and ORDER BY clauses. A remote attacker could exploit this flaw by providing a malicious SQL query that, when processed by an application linked to SQLite, would crash the application causing a denial of service. 
            STATEMENT: This flaw has been rated as having a security impact of Low. The versions of `sqlite` as shipped with Red Hat Enterprise Linux are compiled without SQLITE_DEBUG, so it's not possible to reproduce the crash. The invalid Mem object may still lead to undefined behaviors, though no notable defects have been observed."
aap,cluster,,rhacs-operator,CVE-2020-21674,Not Fixable,Low,7.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2020-21674,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: Heap-based buffer overflow in archive_string_append_from_wcs() (archive_string.c) in libarchive-3.4.1dev allows remote attackers to cause a denial of service (out-of-bounds write in heap memory resulting into a crash) via a crafted archive file. NOTE: this only affects users who downloaded the development code from GitHub. Users of the product's official releases are unaffected. 
            STATEMENT: Red Hat Product Security has set the Severity of this flaw to Low for libarchive as shipped with Red Hat Enterprise Linux 8 because we could not reproduce the issue and it states ""NOTE: this only affects users who downloaded the development code from GitHub. Users of the product's official releases are unaffected.""

This flaw is out of support scope for libarchive as shipped with Red Hat Enterprise Linux 6 and 7."
aap,cluster,,rhacs-operator,CVE-2022-4899,Not Fixable,Low,7.5,14%,3.60,,2024-02-26T07:19:27.934456439Z,https://access.redhat.com/security/cve/CVE-2022-4899,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: A vulnerability was found in zstd v1.4.10, where an attacker can supply empty string as an argument to the command line tool to cause buffer overrun."
aap,cluster,,rhacs-operator,CVE-2023-29499,Not Fixable,Low,7.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2023-29499,"DOCUMENTATION: A flaw was found in GLib. GVariant deserialization fails to validate that the input conforms to the expected format, leading to denial of service. 
            STATEMENT: This vulnerability allows for a denial of service attack to be performed against applications that process  untrusted GVariant input, compromising application availability by consuming excessive processing time or utilizing a large quantity of memory. The most likely threat is from a local user, which may be possible depending on the configuration of the service and the format of parameters that it expects. While a remote attack is possible if the application is configured to read GVariants over a network connection, this is not the default configuration which makes the likelihood low. Because the most widely available attack vector is local and the consequences are limited to denial of service, Red Hat Product Security rates the impact as Low."
aap,cluster,,rhacs-operator,CVE-2024-25062,Not Fixable,Moderate,7.5,14%,3.60,,2024-02-26T11:16:44.544726206Z,https://access.redhat.com/security/cve/CVE-2024-25062,"DOCUMENTATION: A use-after-free flaw was found in libxml2. When using the XML Reader interface with DTD validation and XInclude expansion enabled, processing crafted XML documents can lead to an xmlValidatePopElement use-after-free. 
            
            MITIGATION: Mitigation for this issue is either not available or the currently available options don't meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
aap,cluster,,rhacs-operator,RHSA-2024:0421,Not Fixable,Moderate,7.5,80%,3.60,2024-01-25T00:00:00Z,2024-02-26T11:16:31.941513722Z,https://access.redhat.com/errata/RHSA-2024:0421,"Expat is a C library for parsing XML documents.

Security Fix(es):

* expat: use-after free caused by overeager destruction of a shared DTD in XML_ExternalEntityParserCreate (CVE-2022-43680)

For more details about the security issue(s), including the impact, a CVSS score, acknowledgments, and other related information, refer to the CVE page(s) listed in the References section."
aap,cluster,,rhacs-operator,RHSA-2024:0430,Not Fixable,Moderate,7.5,80%,3.60,2024-01-25T00:00:00Z,2024-02-26T11:16:31.941513722Z,https://access.redhat.com/errata/RHSA-2024:0430,"Python is an interpreted, interactive, object-oriented programming language, which includes modules, classes, exceptions, very high level dynamic data types and dynamic typing. Python supports interfaces to many system calls and libraries, as well as to various windowing systems.

Security Fix(es):

* python: tarfile module directory traversal (CVE-2007-4559)

* python: int() type in PyLong_FromString() does not limit amount of digits converting text to int leading to DoS (CVE-2020-10735)

* python: CPU denial of service via inefficient IDNA decoder (CVE-2022-45061)

* python: use after free in heappushpop() of heapq module (CVE-2022-48560)

* python: DoS when processing malformed Apple Property List files in binary format (CVE-2022-48564)

* python: Parsing errors in email/_parseaddr.py lead to incorrect value in email address part of tuple (CVE-2023-27043)

For more details about the security issue(s), including the impact, a CVSS score, acknowledgments, and other related information, refer to the CVE page(s) listed in the References section."
aap,cluster,,rhacs-operator,RHSA-2024:0627,Not Fixable,Moderate,7.5,14%,3.60,2024-01-31T00:00:00Z,2024-02-26T11:16:44.544726206Z,https://access.redhat.com/errata/RHSA-2024:0627,"The gnutls packages provide the GNU Transport Layer Security (GnuTLS) library, which implements cryptographic algorithms and protocols such as SSL, TLS, and DTLS.

Security Fix(es):

* gnutls: incomplete fix for CVE-2023-5981 (CVE-2024-0553)

For more details about the security issue(s), including the impact, a CVSS score, acknowledgments, and other related information, refer to the CVE page(s) listed in the References section."
aap,cluster,,rhacs-operator,RHSA-2024:0252,Not Fixable,Moderate,7.2,41%,5.90,2024-01-15T00:00:00Z,2024-02-26T11:16:31.941513722Z,https://access.redhat.com/errata/RHSA-2024:0252,"Kerberos is a network authentication system, which can improve the security of your network by eliminating the insecure practice of sending passwords over the network in unencrypted form. It allows clients and servers to authenticate to each other with the help of a trusted third party, the Kerberos key distribution center (KDC).

Security Fix(es):

* Kerberos: delegation constrain bypass in S4U2Proxy (CVE-2020-17049)

* ipa: Invalid CSRF protection (CVE-2023-5455)

For more details about the security issue(s), including the impact, a CVSS score, acknowledgments, and other related information, refer to the CVE page(s) listed in the References section."
aap,cluster,,rhacs-operator,CVE-2023-2953,Not Fixable,Low,7.1,14%,4.20,,2024-02-28T06:55:10.883770178Z,https://access.redhat.com/security/cve/CVE-2023-2953,DOCUMENTATION: A vulnerability was found in openldap that can cause a null pointer dereference in the ber_memalloc_x() function.
aap,cluster,,rhacs-operator,RHSA-2024:0254,Not Fixable,Moderate,7.0,41%,4.70,2024-01-15T00:00:00Z,2024-02-26T11:16:31.941513722Z,https://access.redhat.com/errata/RHSA-2024:0254,"The rsync utility enables the users to copy and synchronize files locally or across a network. Synchronization with rsync is fast because rsync only sends the differences in files over the network instead of sending whole files. The rsync utility is also used as a mirroring tool.

Security Fix(es):

* rsync: zlib: heap-based buffer over-read and overflow in inflate() in inflate.c via a large gzip header extra field (CVE-2022-37434)

For more details about the security issue(s), including the impact, a CVSS score, acknowledgments, and other related information, refer to the CVE page(s) listed in the References section."
aap,cluster,,rhacs-operator,CVE-2020-19185,Not Fixable,Low,6.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2020-19185,"DOCUMENTATION: A flaw was found in the ncurses library. This issue occurs when processing a crafted terminfo database, causing a heap-based buffer overflow, resulting in an application crash. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact because processing terminfo descriptions in the source form should be handled the same way as executable files or source code of any programming language. Users are not supposed to use untrusted terminfo descriptions.

The ncurses library shipped with Red Hat Enterprise Linux 9 is not affected by this vulnerability because it has a newer, fixed ncurses version.
            MITIGATION: Do not compile or decompile untrusted terminfo descriptions."
aap,cluster,,rhacs-operator,CVE-2020-19186,Not Fixable,Low,6.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2020-19186,"DOCUMENTATION: A flaw was found in the ncurses library. This issue occurs when processing a crafted terminfo database, causing a buffer over-read, resulting in an application crash. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact because processing terminfo descriptions in the source form should be handled the same way as executable files or source code of any programming language. Users are not supposed to use untrusted terminfo descriptions.

The ncurses library shipped with Red Hat Enterprise Linux 9 is not affected by this vulnerability because it has a newer, fixed ncurses version.
            MITIGATION: Do not compile or decompile untrusted terminfo descriptions."
aap,cluster,,rhacs-operator,CVE-2020-19187,Not Fixable,Low,6.5,14%,3.60,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2020-19187,"DOCUMENTATION: A flaw was found in the ncurses library. This issue occurs when processing a crafted terminfo database, causing a heap-based buffer overflow, resulting in an application crash. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact because processing terminfo descriptions in the source form should be handled the same way as executable files or source code of any programming language. Users are not supposed to use untrusted terminfo descriptions.

The ncurses library shipped with Red Hat Enterprise Linux 9 is not affected by this vulnerability because it has a newer, fixed ncurses version.
            MITIGATION: Do not compile or decompile untrusted terminfo descriptions."
